run_id,epoch,mem_lambda,write_threshold,avg_write_ratio,train_loss,val_loss_mem,val_acc_mem,val_loss_nomem,val_acc_nomem
ml0.1_wt0.7_s0_df3ff0e6,1,0.1,0.7,0.0,2.325288977432251,2.301281253814697,0.14,2.301281253814697,0.14
ml0.1_wt0.7_s0_df3ff0e6,2,0.1,0.7,0.0,2.2929245025634764,2.302549060821533,0.139,2.302549060821533,0.139
ml0.1_wt0.7_s0_df3ff0e6,3,0.1,0.7,0.0,2.2771219635009765,2.2461630058288575,0.168,2.2461630058288575,0.168
ml0.1_wt0.7_s0_df3ff0e6,4,0.1,0.7,0.0,2.2364287899017334,2.2693407516479494,0.156,2.2693407516479494,0.156
ml0.1_wt0.7_s0_df3ff0e6,5,0.1,0.7,0.0,2.2075072700500487,2.2793194313049314,0.157,2.2793194313049314,0.157
ml0.1_wt0.7_s0_df3ff0e6,6,0.1,0.7,0.0,2.1841479709625244,2.2936357002258303,0.155,2.2936357002258303,0.155
ml0.1_wt0.7_s0_df3ff0e6,7,0.1,0.7,0.0,2.1630985260009767,2.2923220977783205,0.165,2.2923220977783205,0.165
ml0.1_wt0.7_s0_df3ff0e6,8,0.1,0.7,0.0,2.146521682357788,2.2717298774719237,0.169,2.2717298774719237,0.169
ml0.1_wt0.7_s0_df3ff0e6,9,0.1,0.7,0.0,2.1183441997528076,2.2976015815734865,0.161,2.2976015815734865,0.161
ml0.1_wt0.7_s0_df3ff0e6,10,0.1,0.7,0.0,2.0890398096084595,2.295551815032959,0.175,2.295551815032959,0.175
ml0.1_wt0.7_s0_df3ff0e6,11,0.1,0.7,0.0,2.070259525680542,2.294948522567749,0.18,2.294948522567749,0.18
ml0.1_wt0.7_s0_df3ff0e6,12,0.1,0.7,0.0,2.0394583873748777,2.335027477264404,0.171,2.335027477264404,0.171
ml0.1_wt0.7_s0_df3ff0e6,13,0.1,0.7,0.0,2.0016946533203126,2.3647768115997314,0.165,2.3647768115997314,0.165
ml0.1_wt0.7_s0_df3ff0e6,14,0.1,0.7,0.0,1.983396888923645,2.402992244720459,0.156,2.402992244720459,0.156
ml0.1_wt0.7_s0_df3ff0e6,15,0.1,0.7,0.0,1.9626526916503906,2.411682056427002,0.154,2.411682056427002,0.154
ml0.1_wt0.7_s0_df3ff0e6,16,0.1,0.7,0.0,1.9350682676315307,2.4758768463134766,0.168,2.4758768463134766,0.168
ml0.1_wt0.7_s0_df3ff0e6,17,0.1,0.7,0.0,1.8926739631652831,2.489873380661011,0.164,2.489873380661011,0.164
ml0.1_wt0.7_s0_df3ff0e6,18,0.1,0.7,0.0,1.875125655937195,2.5032144470214845,0.155,2.5032144470214845,0.155
ml0.1_wt0.7_s0_df3ff0e6,19,0.1,0.7,0.0,1.8396890785217286,2.474790260314941,0.165,2.474790260314941,0.165
ml0.1_wt0.7_s0_df3ff0e6,20,0.1,0.7,0.0,1.8021519739151002,2.544735134124756,0.163,2.544735134124756,0.163
